Item_Identifier;ID_Objet;Item_Weight;Item_Fat_Content;ID_Fat_Content;Item_Visibility;Item_Type;ID_Item_Type;Item_MRP;Outlet_Identifier;ID_Outlet_Identifier;Outlet_Establishment_Year;Outlet_Size;ID_Outlet_Size;Outlet_Location_Type;ID_Outlet_Location_Type;Outlet_Type;ID_Outlet_Type;Item_Outlet_Sales
NCU18;1499;15.1;Low Fat;1;5.615590900000001;Household;10;140.5496;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2681.8424
DRZ11;144;8.85;Regular;2;11.2571187;Soft Drinks;15;122.0388;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1609.9044
NCL54;1384;12.6;Low Fat;1;8.3221904;Household;10;174.5054;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2626.581
FDS19;879;13.8;Regular;2;6.4195136;Fruits and Vegetables;7;75.8012;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1138.518
DRB13;5;6.115;Regular;2;0.7055292;Soft Drinks;15;188.653;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3605.307
DRI51;88;17.25;Low Fat;1;7.070382799999999;Dairy;5;170.3764;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;343.5528
FDT39;946;6.26;Regular;2;0.9887927;Meat;11;150.7366;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2418.1856
FDH48;461;13.5;Low Fat;1;10.1231721;Baking Goods;1;86.25399999999998;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;173.108
NCB18;1273;19.6;Low Fat;1;6.9112952000000005;Household;10;90.1514;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;442.757
FDV21;1030;11.5;Low Fat;1;17.1050595;Snack Foods;14;126.3704;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;3880.2824
DRH23;70;14.65;Low Fat;1;6.396817760952247;Hard Drinks;8;54.9614;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;552.614
FDS52;907;8.89;Low Fat;1;0.5496816;Frozen Foods;6;102.8016;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1012.016
NCC31;1286;8.02;Low Fat;1;3.3259081000000004;Household;10;154.2972;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;1090.5804
FDU03;966;18.7;Regular;2;9.209592400000002;Meat;11;183.3292;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2006.7212
FDG50;423;7.405;Low Fat;1;1.5295536;Canned;4;89.7146;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;547.2876
FDY31;1187;5.98;Low Fat;1;4.352659900000001;Fruits and Vegetables;7;148.4418;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2354.2688
NCN29;1410;15.2;Low Fat;1;1.2141036;Health and Hygiene;9;48.7034;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;680.4476
DRF13;40;12.1;Low Fat;1;2.9949818;Soft Drinks;15;146.3444;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3773.7544
FDS58;911;9.285;Regular;2;6.396817760952247;Snack Foods;14;161.5578;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;4653.2762
FDP27;750;8.155;Low Fat;1;19.993588100000004;Meat;11;188.453;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;379.506
FDX44;1149;9.3;Low Fat;1;4.3033346;Fruits and Vegetables;7;89.4172;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1159.8236
DRO35;137;13.85;Low Fat;1;3.4570357000000005;Hard Drinks;8;117.4492;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3243.7776
FDC59;277;16.7;Regular;2;5.4739692;Starchy Foods;16;65.7168;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1086.5856
FDB12;200;11.15;Regular;2;10.5471384;Baking Goods;1;105.8648;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1973.4312
FDU26;985;16.7;Regular;2;4.2610897;Dairy;5;117.2782;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;715.0692
NCF30;1315;17.0;Low Fat;1;12.6758324;Household;10;124.5362;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1132.5258
FDX20;1129;7.365;Low Fat;1;4.2524834999999985;Fruits and Vegetables;7;228.372;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4527.44
FDN02;653;16.5;Low Fat;1;7.3813787999999985;Canned;4;207.2638;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;5383.6588
DRC27;14;13.8;Low Fat;1;9.7251621;Dairy;5;245.7802;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;245.6802
DRH25;71;18.7;Low Fat;1;2.442574;Soft Drinks;15;52.9324;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;51.9324
FDK21;553;7.905;Low Fat;1;1.0012318999999998;Snack Foods;14;250.4408;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3004.0896
FDT01;914;13.65;Regular;2;18.4454044;Canned;4;211.4902;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;4035.4138
FDZ09;1219;17.6;Low Fat;1;10.5042025;Snack Foods;14;163.8868;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3111.9492
DRL37;118;15.5;Low Fat;1;5.358959400000002;Soft Drinks;15;44.177;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;173.108
FDN49;682;17.25;Regular;2;12.573457800000002;Breakfast;3;41.74800000000001;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;199.74
FDC22;251;6.89;Regular;2;13.6705075;Snack Foods;14;194.882;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;4440.886
FDT33;940;7.81;Regular;2;3.4129120000000004;Snack Foods;14;165.1158;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1838.2738
NCB43;1278;20.2;Low Fat;1;10.0319317;Household;10;188.6898;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;3367.6164
FDD21;291;10.3;Regular;2;3.0569229;Fruits and Vegetables;7;113.1176;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;4695.2216
FDS23;883;4.635;Low Fat;1;14.086246999999998;Breads;2;126.4994;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1670.4922
FDS13;875;6.465;Low Fat;1;20.8397715;Canned;4;265.2884;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;264.9884
FDU58;1011;6.61;Regular;2;6.396817760952247;Snack Foods;14;186.4898;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2993.4368
FDS12;874;9.1;Low Fat;1;29.1438755;Baking Goods;1;126.8362;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;125.8362
FDP03;731;5.15;Regular;2;6.112617;Meat;11;122.5388;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;371.5164
FDW45;1100;18.0;Low Fat;1;3.901099;Snack Foods;14;147.7418;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;4119.9704
NCA18;1264;10.1;Low Fat;1;9.3862362;Household;10;115.9492;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;231.6984
DRK11;104;8.21;Low Fat;1;1.0781158000000002;Hard Drinks;8;149.9392;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1938.8096
DRG49;63;7.81;Low Fat;1;6.773008099999999;Soft Drinks;15;242.6486;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2199.1374
FDD29;296;12.15;Low Fat;1;1.8410515;Frozen Foods;6;252.1698;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2283.0282
FDE33;338;19.35;Regular;2;8.307982599999999;Fruits and Vegetables;7;80.3644;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;157.1288
FDJ58;541;15.6;Regular;2;17.624403800000003;Snack Foods;14;173.6764;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;515.3292
FDM46;644;7.365;Low Fat;1;16.021655199999998;Snack Foods;14;93.512;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1677.816
FDD23;293;9.5;Regular;2;4.8676324000000015;Starchy Foods;16;187.7898;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2057.9878
DRC25;13;5.73;Low Fat;1;4.555668099999999;Soft Drinks;15;85.3882;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1288.323
FDL36;601;15.1;Low Fat;1;7.619376299999999;Baking Goods;1;89.78299999999999;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2247.075
FDD41;305;6.765;Regular;2;8.718748800000002;Frozen Foods;6;105.5306;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1567.9589999999994
FDR44;851;6.11;Regular;2;10.3080901;Fruits and Vegetables;7;131.2968;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1957.452
FDX50;1155;20.1;Low Fat;1;7.5049323;Dairy;5;110.4228;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1105.228
DRC25;13;5.73;Low Fat;1;4.5463871;Soft Drinks;15;85.2882;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2061.3168
FDX22;1131;6.785;Regular;2;2.2974812;Snack Foods;14;208.7928;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;5890.9984
FDJ50;535;8.645;Low Fat;1;2.1629781;Canned;4;51.9982;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;999.3658
FDN12;659;15.6;Low Fat;1;8.103643599999998;Baking Goods;1;112.3544;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2572.6512
FDD58;317;7.76;Low Fat;1;5.947260900000001;Snack Foods;14;98.77;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1298.31
FDM04;619;9.195;Regular;2;4.7081398000000005;Frozen Foods;6;51.1666;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1179.1318
FDA23;163;9.8;Low Fat;1;4.7260402;Baking Goods;1;102.8016;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1922.8304
FDW28;1087;18.25;Low Fat;1;14.867358600000001;Frozen Foods;6;197.2452;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;195.7452
FDA45;180;21.25;Low Fat;1;15.6012631;Snack Foods;14;177.33700000000005;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2822.992
NCO26;1425;7.235;Low Fat;1;7.7011493;Household;10;117.3492;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1506.0396
FDV26;1035;20.25;Regular;2;7.614605000000001;Dairy;5;197.0794;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4681.9056
FDW48;1103;18.0;Low Fat;1;0.8575615;Baking Goods;1;80.2618;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;644.4944
FDS55;908;7.02;Low Fat;1;8.1096635;Fruits and Vegetables;7;148.4734;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3563.3616
FDX32;1139;15.1;Regular;2;10.0060762;Fruits and Vegetables;7;144.0786;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2600.6148
FDC53;273;8.68;Low Fat;1;0.8834023000000001;Frozen Foods;6;100.0384;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2266.3832
FDG35;415;21.2;Regular;2;0.7069661999999999;Starchy Foods;16;175.7738;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1911.5118
NCC30;1285;16.6;Low Fat;1;4.6161923;Household;10;176.6344;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;356.8688
NCZ17;1548;12.15;Low Fat;1;7.959273299999999;Health and Hygiene;9;37.3506;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;645.1602
FDZ56;1256;16.25;Low Fat;1;2.5776994;Fruits and Vegetables;7;169.9474;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2863.6058
NCS05;1475;11.5;Low Fat;1;2.0960615000000002;Health and Hygiene;9;133.2942;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2649.884
FDB36;217;5.465;Regular;2;4.8801674;Baking Goods;1;132.1626;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1573.9512
FDT37;944;14.15;Low Fat;1;6.396817760952247;Canned;4;253.7014;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;5865.0322
FDG47;422;12.8;Low Fat;1;6.960567599999999;Starchy Foods;16;261.9252;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4984.1788
FDM45;643;8.655;Regular;2;8.8373591;Snack Foods;14;119.3756;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1454.1072
FDF34;377;9.3;Regular;2;1.404119;Snack Foods;14;199.1084;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;396.8168
FDP24;747;20.6;Low Fat;1;8.3473583;Baking Goods;1;120.8756;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1211.756
FDH60;468;19.7;Regular;2;8.073703;Baking Goods;1;197.011;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3338.987
FDF57;391;14.5;Regular;2;6.396817760952247;Fruits and Vegetables;7;169.6448;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2045.3376
NCX29;1530;10.0;Low Fat;1;8.915252800000003;Health and Hygiene;9;147.7102;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;437.4306
FDD34;299;7.945;Low Fat;1;1.5863075;Snack Foods;14;161.821;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2446.815
FDQ15;784;20.35;Regular;2;15.1308326;Meat;11;81.7276;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2030.69
FDL12;585;15.85;Regular;2;12.1609722;Baking Goods;1;60.222;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;539.298
FDS22;882;16.85;Regular;2;2.3135131;Snack Foods;14;44.8428;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;703.0848
NCM29;1393;11.5;Low Fat;1;1.7714096;Health and Hygiene;9;132.9626;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1442.7886
FDO24;705;11.1;Low Fat;1;6.396817760952247;Baking Goods;1;156.4604;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2376.906
NCJ43;1358;6.635;Low Fat;1;2.7069402000000005;Household;10;174.9396;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1744.396
FDA37;174;7.81;Regular;2;5.5226755;Canned;4;123.1046;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;871.5322
NCM07;1388;9.395;Low Fat;1;4.0124625;Others;12;85.1908;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1342.2528
FDT49;954;7.0;Low Fat;1;15.1376958;Canned;4;108.228;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1171.808
FDP23;746;6.71;Low Fat;1;3.5580130000000003;Breads;2;217.5166;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4572.0486
NCZ41;1552;19.85;Low Fat;1;6.4785629999999985;Health and Hygiene;9;123.7704;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2503.408
DRJ11;91;9.5;Low Fat;1;8.522344699999998;Hard Drinks;8;189.2872;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;6050.7904
FDP37;757;15.6;Low Fat;1;14.3915417;Breakfast;3;127.5994;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2441.4886
FDA09;152;13.35;Regular;2;14.9338159;Snack Foods;14;178.666;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1797.66
FDJ46;533;11.1;Low Fat;1;4.4823438;Snack Foods;14;174.2054;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1926.1594
FDO48;721;15.0;Regular;2;2.681843;Baking Goods;1;219.7456;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3094.6384
FDS59;912;14.8;Regular;2;4.407225;Breads;2;109.057;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1428.141
FDH44;457;19.1;Regular;2;2.5872153;Fruits and Vegetables;7;145.7418;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;882.8508
NCM05;1386;6.825;Low Fat;1;5.983565900000001;Health and Hygiene;9;264.3226;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4229.1616
FDV13;1024;17.35;Regular;2;2.7653795;Canned;4;88.0856;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1318.284
FDA23;163;9.8;Low Fat;1;4.714777;Baking Goods;1;102.4016;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1720.4272
FDJ60;542;19.35;Regular;2;6.2882112;Baking Goods;1;164.1184;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2807.0128
FDN13;660;18.6;Low Fat;1;15.2294691;Breakfast;3;98.9358;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1508.037
DRF49;48;7.27;Low Fat;1;7.106449900000001;Soft Drinks;15;114.4518;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1366.2216
FDK20;552;12.6;Regular;2;4.1726942000000005;Fruits and Vegetables;7;122.0072;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1470.0864
NCS18;1478;12.65;Low Fat;1;4.2211119;Household;10;108.6938;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;1393.5194
FDN32;672;17.5;Low Fat;1;1.5557426;Fruits and Vegetables;7;184.7266;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2213.1192
FDO37;714;8.06;Low Fat;1;2.1409912999999996;Breakfast;3;229.7326;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;6930.978
NCD31;1296;12.1;Low Fat;1;1.5497337;Household;10;165.5526;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;3453.5046
FDY49;1203;17.2;Regular;2;1.2030747;Canned;4;166.6184;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1155.8288
FDT11;922;5.94;Regular;2;2.9372367000000006;Breads;2;186.7556;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3942.8676
FDD39;303;16.7;Low Fat;1;7.0096517999999985;Dairy;5;217.885;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3894.93
NCL31;1380;7.39;Low Fat;1;12.025824499999999;Others;12;141.547;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2290.3520000000008
FDZ47;1249;20.7;Regular;2;7.928147599999999;Baking Goods;1;100.1042;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;892.8378
FDX12;1123;18.2;Regular;2;4.3626605000000005;Baking Goods;1;241.4196;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;482.0392
FDV60;1063;20.2;Regular;2;11.7839328;Baking Goods;1;195.211;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;2356.932
FDB03;193;17.75;Regular;2;15.6701315;Dairy;5;240.7538;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4566.7222
FDI27;486;8.71;Regular;2;6.396817760952247;Dairy;5;43.5744;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;498.0184
FDN22;665;18.85;Regular;2;13.908768300000002;Snack Foods;14;251.7724;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3020.0688
FDQ37;801;20.75;Low Fat;1;8.9243789;Breakfast;3;192.0478;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;4649.9472
FDM02;617;12.5;Regular;2;7.372111500000001;Canned;4;85.6198;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;610.5386
FDW38;1095;5.325;Regular;2;13.8679995;Dairy;5;53.7298;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;862.8768
FDY55;1207;16.75;Low Fat;1;6.396817760952247;Fruits and Vegetables;7;255.3988;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;4625.9784
FDL34;600;16.0;Low Fat;1;4.0911824;Snack Foods;14;141.2496;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3387.5904
FDA09;152;13.35;Regular;2;14.997485800000002;Snack Foods;14;179.766;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;5932.278
FDM51;646;11.8;Regular;2;2.6072872000000005;Meat;11;99.8674;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1018.674
FDI34;490;10.65;Regular;2;8.548276099999999;Snack Foods;14;231.4668;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;3225.1352
NCD31;1296;12.1;Low Fat;1;1.5521768;Household;10;165.8526;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3124.5994
FDW33;1090;9.395;Low Fat;1;9.9101845;Snack Foods;14;105.828;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1704.448
NCP05;1435;19.6;Low Fat;1;2.5281802000000004;Health and Hygiene;9;152.0024;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;2884.2456
FDL56;613;14.1;Low Fat;1;12.5675936;Fruits and Vegetables;7;86.9198;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;1133.8574
FDA25;164;16.5;Regular;2;6.826391599999999;Canned;4;104.799;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;1238.388
FDF08;360;14.3;Regular;2;10.9144085;Fruits and Vegetables;7;88.2856;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;175.7712
FDH08;434;7.51;Low Fat;1;1.7425784;Fruits and Vegetables;7;227.901;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;459.402
DRH03;66;17.25;Low Fat;1;3.5118834000000003;Dairy;5;93.412;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;932.12
FDQ31;796;5.785;Regular;2;5.4066567;Fruits and Vegetables;7;87.0856;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1406.1696
FDO10;694;13.65;Regular;2;1.2823828999999998;Snack Foods;14;55.5588;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;916.1408
FDT39;946;6.26;Regular;2;0.9883257;Meat;11;149.8366;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1964.7758
FDR21;833;19.7;Low Fat;1;11.203623599999998;Snack Foods;14;174.937;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;882.185
FDQ01;773;19.7;Regular;2;16.1610636;Canned;4;255.2014;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;3570.0196
FDZ03;1215;13.65;Regular;2;7.8909166000000015;Dairy;5;186.724;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;4474.176
NCK05;1360;20.1;Low Fat;1;7.7769768;Health and Hygiene;9;63.0536;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;980.0576
FDW55;1108;12.6;Regular;2;2.1951613;Fruits and Vegetables;7;250.9092;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;4731.1748
FDF47;386;20.85;Low Fat;1;9.7770004;Starchy Foods;16;222.8746;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3589.9936
NCM55;1401;15.6;Low Fat;1;6.672613299999999;Others;12;185.8924;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;3516.7556
FDY31;1187;5.98;Low Fat;1;4.3809261;Fruits and Vegetables;7;146.8418;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1765.7016
FDV51;1056;16.35;Low Fat;1;3.2671446;Meat;11;165.4842;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1492.0578
DRG36;59;14.15;Low Fat;1;9.5378221;Soft Drinks;15;170.5106;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;2395.5484
DRF13;40;12.1;Low Fat;1;6.396817760952247;Soft Drinks;15;145.1444;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;3338.3212
NCJ54;1359;9.895;Low Fat;1;6.0188932;Household;10;233.0642;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;6041.4692
NCP42;1443;8.51;Low Fat;1;1.6135764;Household;10;195.6478;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;4262.4516
NCF30;1315;17.0;Low Fat;1;12.622018699999998;Household;10;126.7362;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1258.362
FDX09;1120;9.0;Low Fat;1;6.535071500000001;Snack Foods;14;175.437;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;3175.866
NCU30;1501;5.11;Low Fat;1;3.5071955000000004;Household;10;163.221;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;2773.057
FDU49;1004;19.5;Regular;2;3.0742083;Canned;4;85.554;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;1211.756
FDC48;269;9.195;Low Fat;1;1.5949001;Baking Goods;1;84.1592;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1238.388
FDJ21;519;16.7;Regular;2;3.8496165999999996;Snack Foods;14;147.5102;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;5540.7876
NCX41;1532;19.0;Low Fat;1;1.7746826;Health and Hygiene;9;210.8244;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;2540.6928
FDT36;943;12.3;Low Fat;1;11.1274591;Baking Goods;1;35.0874;OUT046;7;1997;Small;4;Tier 1;1;Supermarket Type1;2;458.7362
DRI49;87;14.15;Low Fat;1;18.3472595;Soft Drinks;15;82.0276;OUT035;5;2004;Small;4;Tier 2;2;Supermarket Type1;2;1624.552
FDD48;310;10.395;Low Fat;1;3.0281543;Baking Goods;1;116.3176;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;1259.6936
NCF30;1315;17.0;Low Fat;1;21.130667300000002;Household;10;125.1362;OUT010;1;1998;None;3;Tier 3;3;Grocery Store;1;251.6724
FDX03;1116;15.85;Regular;2;6.119096400000001;Meat;11;47.1744;OUT049;8;1999;Medium;2;Tier 1;1;Supermarket Type1;2;996.0368
FDZ33;1237;10.195;Low Fat;1;10.7307677;Snack Foods;14;149.8076;OUT013;2;1987;High;1;Tier 3;3;Supermarket Type1;2;2217.114
DRM11;123;6.57;Low Fat;1;6.6338717;Hard Drinks;8;261.4278;OUT018;4;2009;Medium;2;Tier 3;3;Supermarket Type2;3;4165.2448
DRE48;35;8.43;Low Fat;1;6.396817760952247;Soft Drinks;15;195.3768;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;1576.6144
NCL31;1380;7.39;Low Fat;1;12.0524922;Others;12;142.247;OUT045;6;2002;None;3;Tier 2;2;Supermarket Type1;2;2433.499
FDB11;199;16.0;Low Fat;1;6.1192211;Starchy Foods;16;224.1404;OUT017;3;2007;None;3;Tier 2;2;Supermarket Type1;2;4725.8484
